52.502545269455051,51.70700584656992
55.426804055275019,68.77759598165891
61.550558025656458,62.562582297945805
47.475659654786098,71.546652255567777
59.815207869512518,87.250925155687595
55.142188415945821,78.211518270799252
52.211796692214001,79.64197504980874
59.299566694517065,59.171489521869508
48.10504169176825,75.551242297065056
52.550014442755818,71.500879886850555
45.419750144975755,55.165677145959125
54.551654881228918,82.478846757497919
44.164049496775552,62.008925245725825
58.16847071685779,75.592870425994957
56.727208057096611,81.45619215887864
48.955888566095719,60.725602440675965
44.687196251480904,82.892505751455715
60.297526851555466,97.579896862166078
45.618645772955828,48.847155517555072
58.816817557445657,56.877215186268506
66.189816606752601,85.878564664602765
65.41605174515407,118.59121750252249
47.48120860786787,57.251819462268969
41.57564261748702,51.591744079852507
51.84518690565945,75.580651665512557
59.570822011089525,74.765564052151574
57.51000545854809,95.455052922574757
65.615561251455508,95.229566017555507
46.757619407976972,79.052406169565586
50.556760148547767,85.452071421525712
52.225996085555047,65.558790517497878
55.567850047746652,41.412885505700565
42.456476944055642,76.617541280074044
58.16454011019286,96.769566426108199
57.504447615541789,74.084150116602525
52.669045765467187,45.570588825576085
40.166899008705702,54.084054796225612
55.575077551675656,87.994452758110415
55.864214971778259,52.725494575900425
64.707158666121296,95.576118692658241
58.119824026822805,80.166275447570964
44.502558064645101,65.101711570560526
40.599558584552518,65.562501260400575
41.720676556541295,65.280886920822825
51.088654678556796,75.454641546524501
55.078095904925202,71.15972785861894
41.577726554895205,79.102829685549857
62.494697427269791,86.520558440547155
49.205887540826005,84.742697807826218
41.102685187549664,59.558850248624955
41.182016105169822,61.684057524855627
50.186589494880601,69.847604158249185
52.578446219256217,86.098291205774105
50.155485486286122,59.108859267699645
55.644706006191782,69.89968164562765
59.557901222906828,44.862490711164598
56.150588816875467,85.498067778840225
57.562052155258257,95.556686846467219
60.269214595997906,70.251954419771587
55.678095889410752,52.721754964774988
51.588116998152829,50.592670155079896
55.66095226167504,65.642598775657755
46.682228649471917,72.247251068662565
45.107820219102464,57.812512976181402
70.54607561504955,104.25710158545822
44.492855880854075,86.642020518822006
57.50455550526841,91.486778000110155
56.950076609191808,55.251660886212856
55.805755557942742,79.550456678507609
58.954769075577065,44.847124242467601
56.901214702247074,80.207525159682765
56.868900661584046,85.14274979204546
54.55512470421609,55.725489260545914
59.04974121466681,77.654182511677864
57.788225995250675,99.051414841748269
54.282528705967409,79.120646274680027
51.088719898979145,69.588897851118475
50.282856548250751,69.510505511494589
44.211741752090115,75.687564518517285
58.005488008060688,61.566904557240151
52.940479942618296,67.170655768995118
55.691659571070056,85.668205145001542
68.76575426962166,114.85587125591594
46.250966498510252,90.125572069967425
68.519560818255562,97.919821055242848
50.050174540512145,81.556990785015028
49.259765542755765,72.111852469615665
50.059575959875988,85.252007542525675
48.149858891028865,66.224957888054652
25.128484647772504,55.454594214850524
